KL: [02:33:03.719] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [1] 蓝史莱姆 => Surface, PrimaryEnvironment: Surface
KL: [02:33:04.250] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [533] 沙漠幽魂 => CorruptUndergroundDesert, CrimsonUndergroundDesert, PrimaryEnvironment: CrimsonUndergroundDesert
KL: [02:33:04.251] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [534] 痛苦亡魂 => Underworld, PrimaryEnvironment: Underworld
KL: [02:33:04.252] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [535] 尖刺史莱姆 => None, PrimaryEnvironment: None
KL: [02:33:04.254] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [536] 新娘 => None, PrimaryEnvironment: None
KL: [02:33:04.255] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [537] 沙史莱姆 => UndergroundDesert, PrimaryEnvironment: UndergroundDesert
KL: [02:33:04.256] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [538] 红松鼠 => Surface, PrimaryEnvironment: Surface
KL: [02:33:04.257] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [539] 金松鼠 => Surface, PrimaryEnvironment: Surface
KL: [02:33:04.258] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [540] 兔兔 => Surface, PrimaryEnvironment: Surface
KL: [02:33:04.259] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [541] 沙尘精 => Desert, PrimaryEnvironment: Desert
KL: [02:33:04.260] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [542] 沙鲨 => Desert, PrimaryEnvironment: Desert
KL: [02:33:04.260] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [543] 噬骨沙鲨 => CorruptDesert, PrimaryEnvironment: CorruptDesert
KL: [02:33:04.261] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [544] 戮血沙鲨 => CrimsonDesert, PrimaryEnvironment: CrimsonDesert
KL: [02:33:04.262] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [545] 晶狐沙鲨 => HallowDesert, PrimaryEnvironment: HallowDesert
KL: [02:33:04.263] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [546] 愤怒翻滚怪 => Desert, PrimaryEnvironment: Desert
KL: [02:33:04.264] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [547] ??? => None, PrimaryEnvironment: None
KL: [02:33:04.265] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [548] 埃特尼亚水晶 => None, PrimaryEnvironment: None
KL: [02:33:04.266] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [549] 神秘传送门 => None, PrimaryEnvironment: None
KL: [02:33:04.267] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [550] 酒馆老板 => Hallow, PrimaryEnvironment: Hallow
KL: [02:33:04.268] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [551] 双足翼龙 => None, PrimaryEnvironment: None
KL: [02:33:04.269] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [552] 天国哥布林 => None, PrimaryEnvironment: None
KL: [02:33:04.270] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [553] 天国哥布林 => None, PrimaryEnvironment: None
KL: [02:33:04.272] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [554] 天国哥布林 => None, PrimaryEnvironment: None
KL: [02:33:04.273] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [555] 天国哥布林投弹手 => None, PrimaryEnvironment: None
KL: [02:33:04.274] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [556] 天国哥布林投弹手 => None, PrimaryEnvironment: None
KL: [02:33:04.275] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [557] 天国哥布林投弹手 => None, PrimaryEnvironment: None
KL: [02:33:04.276] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [558] 天国飞龙 => None, PrimaryEnvironment: None
KL: [02:33:04.277] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [559] 天国飞龙 => None, PrimaryEnvironment: None
KL: [02:33:04.278] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [560] 天国飞龙 => None, PrimaryEnvironment: None
KL: [02:33:04.279] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [561] 天国标枪投掷怪 => None, PrimaryEnvironment: None
KL: [02:33:04.280] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [562] 天国标枪投掷怪 => None, PrimaryEnvironment: None
KL: [02:33:04.282] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [563] 天国标枪投掷怪 => None, PrimaryEnvironment: None
KL: [02:33:04.283] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [564] 黑暗魔法师 => None, PrimaryEnvironment: None
KL: [02:33:04.284] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [565] 黑暗魔法师 => None, PrimaryEnvironment: None
KL: [02:33:04.285] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [566] 撒旦骷髅 => None, PrimaryEnvironment: None
KL: [02:33:04.286] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [567] 撒旦骷髅 => None, PrimaryEnvironment: None
KL: [02:33:04.287] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [568] 枯萎兽 => None, PrimaryEnvironment: None
KL: [02:33:04.288] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [569] 枯萎兽 => None, PrimaryEnvironment: None
KL: [02:33:04.289] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [570] 德拉克龙 => None, PrimaryEnvironment: None
KL: [02:33:04.290] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [571] 德拉克龙 => None, PrimaryEnvironment: None
KL: [02:33:04.291] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [572] 小妖魔 => None, PrimaryEnvironment: None
KL: [02:33:04.292] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [573] 小妖魔 => None, PrimaryEnvironment: None
KL: [02:33:04.293] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [574] 小妖魔滑翔怪 => None, PrimaryEnvironment: None
KL: [02:33:04.294] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [575] 小妖魔滑翔怪 => None, PrimaryEnvironment: None
KL: [02:33:04.295] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [576] 食人魔 => None, PrimaryEnvironment: None
KL: [02:33:04.296] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [577] 食人魔 => None, PrimaryEnvironment: None
KL: [02:33:04.297] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [578] 天国荧光虫 => None, PrimaryEnvironment: None
KL: [02:33:04.298] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [579] 昏迷男子 => None, PrimaryEnvironment: None
KL: [02:33:04.299] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [580] 蚁狮马 => Desert, UndergroundDesert, PrimaryEnvironment: UndergroundDesert
KL: [02:33:04.300] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [581] 蚁狮蜂 => Desert, UndergroundDesert, PrimaryEnvironment: UndergroundDesert
KL: [02:33:04.301] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [582] 蚁狮幼虫 => UndergroundDesert, PrimaryEnvironment: UndergroundDesert
KL: [02:33:04.302] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [583] 粉仙灵 => None, PrimaryEnvironment: None
KL: [02:33:04.304] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [584] 绿仙灵 => None, PrimaryEnvironment: None
KL: [02:33:04.306] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [585] 蓝仙灵 => None, PrimaryEnvironment: None
KL: [02:33:04.307] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [586] 僵尸人鱼 => None, PrimaryEnvironment: None
KL: [02:33:04.308] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [587] 游荡眼球怪鱼 => None, PrimaryEnvironment: None
KL: [02:33:04.309] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [588] 高尔夫球手 => Surface, PrimaryEnvironment: Surface
KL: [02:33:04.310] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [589] 高尔夫球手 => None, PrimaryEnvironment: None
KL: [02:33:04.311] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [590] 僵尸 => None, PrimaryEnvironment: None
KL: [02:33:04.312] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [591] 僵尸 => None, PrimaryEnvironment: None
KL: [02:33:04.313] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [592] 金金鱼 => Surface, PrimaryEnvironment: Surface
KL: [02:33:04.314] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [593] 金金鱼 => None, PrimaryEnvironment: None
KL: [02:33:04.315] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [594] 大风气球怪 => None, PrimaryEnvironment: None
KL: [02:33:04.316] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [595] 蜻蜓 => None, PrimaryEnvironment: None
KL: [02:33:04.318] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [596] 蜻蜓 => None, PrimaryEnvironment: None
KL: [02:33:04.319] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [597] 蜻蜓 => None, PrimaryEnvironment: None
KL: [02:33:04.320] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [598] 蜻蜓 => None, PrimaryEnvironment: None
KL: [02:33:04.321] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [599] 蜻蜓 => Surface, PrimaryEnvironment: Surface
KL: [02:33:04.322] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [600] 蜻蜓 => None, PrimaryEnvironment: None
KL: [02:33:04.323] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [601] 金蜻蜓 => Surface, PrimaryEnvironment: Surface
KL: [02:33:04.324] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [602] 海鸥 => Ocean, PrimaryEnvironment: Ocean
KL: [02:33:04.325] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [603] 海鸥 => None, PrimaryEnvironment: None
KL: [02:33:04.326] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [604] 瓢虫 => None, PrimaryEnvironment: None
KL: [02:33:04.327] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [605] 金瓢虫 => None, PrimaryEnvironment: None
KL: [02:33:04.328] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [606] 蝇蛆 => Graveyard, PrimaryEnvironment: Graveyard
KL: [02:33:04.328] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [607] 鳉鱼 => Desert, PrimaryEnvironment: Desert
KL: [02:33:04.329] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [608] 䴙䴘 => Desert, PrimaryEnvironment: Desert
KL: [02:33:04.330] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [609] 䴙䴘 => None, PrimaryEnvironment: None
KL: [02:33:04.332] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [610] 大鼠 => Graveyard, PrimaryEnvironment: Graveyard
KL: [02:33:04.333] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [611] 猫头鹰 => None, PrimaryEnvironment: None
KL: [02:33:04.334] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [612] 水黾 => Surface, PrimaryEnvironment: Surface
KL: [02:33:04.335] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [613] 金水黾 => Surface, PrimaryEnvironment: Surface
KL: [02:33:04.336] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [614] 爆炸兔 => Underground, PrimaryEnvironment: Underground
KL: [02:33:04.337] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [615] 海豚 => Ocean, PrimaryEnvironment: Ocean
KL: [02:33:04.338] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [616] 龟 => Surface, PrimaryEnvironment: Surface
KL: [02:33:04.339] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [617] 丛林龟 => Jungle, PrimaryEnvironment: Jungle
KL: [02:33:04.340] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [618] 恐惧鹦鹉螺 => None, PrimaryEnvironment: None
KL: [02:33:04.341] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [619] 血乌贼 => None, PrimaryEnvironment: None
KL: [02:33:04.341] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [620] 血浆哥布林鲨鱼 => None, PrimaryEnvironment: None
KL: [02:33:04.342] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [621] 血鳗鱼 => None, PrimaryEnvironment: None
KL: [02:33:04.343] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [622] 血鳗鱼 => None, PrimaryEnvironment: None
KL: [02:33:04.345] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [623] 血鳗鱼 => None, PrimaryEnvironment: None
KL: [02:33:04.346] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [624] 侏儒 => Surface, PrimaryEnvironment: Surface
KL: [02:33:04.347] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [625] 海龟 => Ocean, PrimaryEnvironment: Ocean
KL: [02:33:04.348] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [626] 海马 => Ocean, PrimaryEnvironment: Ocean
KL: [02:33:04.349] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [627] 金海马 => Ocean, PrimaryEnvironment: Ocean
KL: [02:33:04.350] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [628] 愤怒蒲公英 => None, PrimaryEnvironment: None
KL: [02:33:04.352] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [629] 冰雪宝箱怪 => UndergroundSnow, PrimaryEnvironment: UndergroundSnow
KL: [02:33:04.353] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [630] 血木乃伊 => CrimsonDesert, CrimsonUndergroundDesert, PrimaryEnvironment: CrimsonUndergroundDesert
KL: [02:33:04.354] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [631] 岩石巨人 => Caverns, PrimaryEnvironment: Caverns
KL: [02:33:04.355] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [632] 蝇蛆僵尸 => Graveyard, PrimaryEnvironment: Graveyard
KL: [02:33:04.356] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [633] 动物学家 => Surface, PrimaryEnvironment: Surface
KL: [02:33:04.357] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [634] 孢子蝙蝠 => MushroomUnderground, PrimaryEnvironment: MushroomUnderground
KL: [02:33:04.358] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [635] 孢子骷髅 => MushroomUnderground, PrimaryEnvironment: MushroomUnderground
KL: [02:33:04.359] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [636] 光之女皇 => Hallow, PrimaryEnvironment: Hallow
KL: [02:33:04.360] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [637] 猫咪 => Surface, PrimaryEnvironment: Surface
KL: [02:33:04.360] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [638] 狗狗 => Surface, PrimaryEnvironment: Surface
KL: [02:33:04.362] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [639] 紫晶松鼠 => Caverns, PrimaryEnvironment: Caverns
KL: [02:33:04.364] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [640] 黄玉松鼠 => Caverns, PrimaryEnvironment: Caverns
KL: [02:33:04.365] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [641] 蓝玉松鼠 => Caverns, PrimaryEnvironment: Caverns
KL: [02:33:04.365] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [642] 翡翠松鼠 => Caverns, PrimaryEnvironment: Caverns
KL: [02:33:04.366] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [643] 红玉松鼠 => Caverns, PrimaryEnvironment: Caverns
KL: [02:33:04.367] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [644] 钻石松鼠 => Caverns, PrimaryEnvironment: Caverns
KL: [02:33:04.368] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [645] 琥珀松鼠 => Caverns, PrimaryEnvironment: Caverns
KL: [02:33:04.369] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [646] 紫晶兔兔 => Caverns, PrimaryEnvironment: Caverns
KL: [02:33:04.370] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [647] 黄玉兔兔 => Caverns, PrimaryEnvironment: Caverns
KL: [02:33:04.371] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [648] 蓝玉兔兔 => Caverns, PrimaryEnvironment: Caverns
KL: [02:33:04.372] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [649] 翡翠兔兔 => Caverns, PrimaryEnvironment: Caverns
KL: [02:33:04.373] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [650] 红玉兔兔 => Caverns, PrimaryEnvironment: Caverns
KL: [02:33:04.374] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [651] 钻石兔兔 => Caverns, PrimaryEnvironment: Caverns
KL: [02:33:04.375] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [652] 琥珀兔兔 => Caverns, PrimaryEnvironment: Caverns
KL: [02:33:04.376] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [653] 地狱蝴蝶 => Underworld, PrimaryEnvironment: Underworld
KL: [02:33:04.377] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [654] 熔岩蝇 => Underworld, PrimaryEnvironment: Underworld
KL: [02:33:04.378] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [655] 岩浆蜗牛 => Underworld, PrimaryEnvironment: Underworld
KL: [02:33:04.379] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [656] 兔兔 => Surface, PrimaryEnvironment: Surface
KL: [02:33:04.381] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [657] 史莱姆皇后 => Hallow, PrimaryEnvironment: Hallow
KL: [02:33:04.382] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [658] 水晶史莱姆 => Hallow, PrimaryEnvironment: Hallow
KL: [02:33:04.383] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [659] 弹力史莱姆 => Hallow, PrimaryEnvironment: Hallow
KL: [02:33:04.384] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [660] 飞翔史莱姆 => Hallow, PrimaryEnvironment: Hallow
KL: [02:33:04.385] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [661] 七彩草蛉 => Hallow, PrimaryEnvironment: Hallow
KL: [02:33:04.386] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [662] 海盗诅咒 => None, PrimaryEnvironment: None
KL: [02:33:04.387] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [663] 公主 => Hallow, PrimaryEnvironment: Hallow
KL: [02:33:04.388] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [664] 火把神 => Underground, Caverns, PrimaryEnvironment: Caverns
KL: [02:33:04.389] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [665] 混沌球 => None, PrimaryEnvironment: None
KL: [02:33:04.390] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [666] 魔唾液 => None, PrimaryEnvironment: None
KL: [02:33:04.391] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [667] 金色史莱姆 => None, PrimaryEnvironment: None
KL: [02:33:04.392] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [668] 鹿角怪 => Snow, PrimaryEnvironment: Snow
KL: [02:33:04.393] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [669] 臭虫 => Surface, PrimaryEnvironment: Surface
KL: [02:33:04.394] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [670] 呆瓜史莱姆 => Surface, PrimaryEnvironment: Surface
KL: [02:33:04.395] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [671] 猩红金刚鹦鹉 => Jungle, PrimaryEnvironment: Jungle
KL: [02:33:04.396] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [672] 蓝色金刚鹦鹉 => Jungle, PrimaryEnvironment: Jungle
KL: [02:33:04.397] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [673] 犀鸟 => Jungle, PrimaryEnvironment: Jungle
KL: [02:33:04.398] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [674] 黄色玄凤鹦鹉 => Jungle, PrimaryEnvironment: Jungle
KL: [02:33:04.399] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [675] 灰色玄凤鹦鹉 => Jungle, PrimaryEnvironment: Jungle
KL: [02:33:04.400] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [676] 微光史莱姆 => Caverns, PrimaryEnvironment: Caverns
KL: [02:33:04.401] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [677] 仙灵 => Caverns, PrimaryEnvironment: Caverns
KL: [02:33:04.402] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [678] 冷酷史莱姆 => Surface, PrimaryEnvironment: Surface
KL: [02:33:04.403] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [679] 年长史莱姆 => Surface, PrimaryEnvironment: Surface
KL: [02:33:04.403] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [680] 笨拙史莱姆 => Surface, PrimaryEnvironment: Surface
KL: [02:33:04.404] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [681] 唱将史莱姆 => Surface, PrimaryEnvironment: Surface
KL: [02:33:04.405] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [682] 粗暴史莱姆 => Surface, PrimaryEnvironment: Surface
KL: [02:33:04.407] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [683] 神秘史莱姆 => Surface, PrimaryEnvironment: Surface
KL: [02:33:04.408] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [684] 侍卫史莱姆 => Surface, PrimaryEnvironment: Surface
KL: [02:33:04.409] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [685] 老旧摇摇箱 => None, PrimaryEnvironment: None
KL: [02:33:04.410] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [686] 笨拙气球史莱姆 => None, PrimaryEnvironment: None
KL: [02:33:04.411] [Main Thread/INFO] [KL]: [Log][SinglePlayer] NPC环境: [687] 神秘青蛙 => Jungle, PrimaryEnvironment: Jungle
